"","pid","trial","datetime","type","item","exposure_time","use","react_(clear)","react_angry","react_disgust","react_heart","react_laugh","react_like","react_sad","react_surprise","react","share","comment","comment_made"
"202","14139673",10,"25/09/2025 12:19:40","filler","pizza",17657.600000003,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"203","14139673",11,"25/09/2025 12:19:54","filler","puppy",14696.800000006,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"204","14139673",12,"25/09/2025 12:20:19","filler","beckham",24158.699999997,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"205","14139673",13,"25/09/2025 12:20:38","filler","yacht",19318.199999997,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"206","14139673",14,"25/09/2025 12:20:57","filler","nasa",18846.9,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"207","14139673",15,"25/09/2025 12:21:29","filler","fish",32121.5,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"208","14139673",16,"25/09/2025 12:21:48","filler","avocado",19504.2999999941,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"209","14139674",1,"25/09/2025 12:15:48","filler","avocado",18734.7,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"210","14139674",2,"25/09/2025 12:16:18","filler","puppy",30379.6,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"211","14139674",3,"25/09/2025 12:16:46","filler","pizza",27747.6000000119,TRUE,0,0,0,0,0,1,0,0,1,0,NA,0
"212","14139674",4,"25/09/2025 12:18:18","filler","starwars",91781.0000000179,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"213","14139674",5,"25/09/2025 12:18:35","filler","nasa",16769.8000000179,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"214","14139674",6,"25/09/2025 12:22:16","filler","swaps",221308.700000012,FALSE,0,0,0,0,1,0,0,0,1,0,NA,0
"215","14139674",7,"25/09/2025 12:23:45","filler","fish",88936.6000000179,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"216","14139674",8,"25/09/2025 12:24:41","trees","trees",56253.900000006,TRUE,0,0,0,0,0,1,0,0,1,0,NA,0
"217","14139674",9,"25/09/2025 12:24:49","filler","lyrics",8083.90000000002,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"218","14139674",10,"25/09/2025 12:25:15","filler","natgeo",26094.800000006,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"219","14139674",11,"25/09/2025 12:25:33","filler","jewellery",17893.0000000119,TRUE,0,0,0,0,0,0,0,0,0,1,NA,0
"220","14139674",12,"25/09/2025 12:26:06","filler","train",32532.3000000179,TRUE,0,0,0,0,1,0,0,0,1,0,NA,0
"221","14139674",13,"25/09/2025 12:26:06","filler","beckham",327.300000000047,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"222","14139674",14,"25/09/2025 12:26:13","filler","watch",7386.60000002384,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"223","14139674",15,"25/09/2025 12:26:26","filler","washpo",12435.1,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"224","14139674",16,"25/09/2025 12:26:47","filler","yacht",21659.9000000178,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"225","14139675",1,"25/09/2025 12:15:59","filler","yacht",19808,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"226","14139675",2,"25/09/2025 12:16:14","filler","beckham",14670,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"227","14139675",3,"25/09/2025 12:16:37","filler","washpo",22509,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"228","14139675",4,"25/09/2025 12:16:43","filler","puppy",6370,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"229","14139675",5,"25/09/2025 12:17:04","filler","natgeo",20841,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"230","14139675",6,"25/09/2025 12:17:13","filler","pizza",9422,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"231","14139675",7,"25/09/2025 12:17:24","filler","jewellery",11153,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"232","14139675",8,"25/09/2025 12:17:50","trees","trees",25911,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"233","14139675",9,"25/09/2025 12:17:57","filler","watch",6416,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"234","14139675",10,"25/09/2025 12:18:44","filler","starwars",47592,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"235","14139675",11,"25/09/2025 12:18:50","filler","train",6171,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"236","14139675",12,"25/09/2025 12:19:03","filler","fish",12237,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"237","14139675",13,"25/09/2025 12:19:13","filler","avocado",10268,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"238","14139675",14,"25/09/2025 12:19:22","filler","nasa",8965,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"239","14139675",15,"25/09/2025 12:20:13","filler","swaps",51563,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"240","14139675",16,"25/09/2025 12:20:18","filler","lyrics",4854,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"241","14139676",1,"25/09/2025 12:15:27","filler","jewellery",11633.799999997,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"242","14139676",2,"25/09/2025 12:15:36","filler","beckham",9380.99999999404,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"243","14139676",3,"25/09/2025 12:16:01","filler","fish",25367.299999994,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"244","14139676",4,"25/09/2025 12:16:09","filler","watch",7366.09999999106,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"245","14139676",5,"25/09/2025 12:16:55","filler","nasa",46719.299999997,TRUE,0,0,0,0,0,1,0,0,1,0,NA,0
"246","14139676",6,"25/09/2025 12:17:13","filler","natgeo",17666.4,TRUE,0,0,0,1,0,0,0,0,1,0,NA,0
"247","14139676",7,"25/09/2025 12:17:25","filler","washpo",11782.099999997,TRUE,0,0,0,0,0,1,0,0,1,0,NA,0
"248","14139676",8,"25/09/2025 12:17:31","trees","trees",6329.49999999403,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"249","14139676",9,"25/09/2025 12:17:41","filler","avocado",10413.399999994,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"250","14139676",10,"25/09/2025 12:17:55","filler","swaps",13363.599999997,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"251","14139676",11,"25/09/2025 12:18:04","filler","puppy",9497.29999999105,TRUE,0,0,0,0,0,1,0,0,1,0,NA,0
"252","14139676",12,"25/09/2025 12:18:24","filler","yacht",20019.400000003,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"253","14139676",13,"25/09/2025 12:18:34","filler","lyrics",9757.90000000299,TRUE,0,0,0,1,0,0,0,0,1,0,NA,0
"254","14139676",14,"25/09/2025 12:18:38","filler","pizza",4200.70000000001,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"255","14139676",15,"25/09/2025 12:18:53","filler","train",15201.2999999911,TRUE,0,0,0,0,1,0,0,0,1,0,NA,0
"256","14139676",16,"25/09/2025 12:19:29","filler","starwars",35436.4,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"257","14139677",1,"25/09/2025 12:18:22","filler","lyrics",10096.66,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"258","14139677",2,"25/09/2025 12:19:29","filler","starwars",67016.8,TRUE,0,0,0,0,0,0,0,1,1,1,NA,0
"259","14139677",3,"25/09/2025 12:19:36","filler","jewellery",7513.24000000001,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"260","14139677",4,"25/09/2025 12:19:52","filler","yacht",15820.8,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"261","14139677",5,"25/09/2025 12:20:18","filler","washpo",25940.3,TRUE,0,0,0,1,0,0,0,0,1,1,NA,0
"262","14139677",6,"25/09/2025 12:21:08","filler","swaps",49506.64,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"263","14139677",7,"25/09/2025 12:21:34","filler","fish",26589.9,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"264","14139677",8,"25/09/2025 12:22:34","trees","trees",59641.26,TRUE,0,1,0,0,0,0,0,0,1,0,NA,0
"265","14139677",9,"25/09/2025 12:22:44","filler","avocado",10279.68,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"266","14139677",10,"25/09/2025 12:23:05","filler","pizza",21073.52,TRUE,0,0,0,1,0,0,0,0,1,0,"looks delicious",1
"267","14139677",11,"25/09/2025 12:23:14","filler","watch",9221.71999999997,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"268","14139677",12,"25/09/2025 12:23:46","filler","nasa",31751.56,TRUE,0,0,0,0,0,0,0,0,0,1,NA,0
"269","14139677",13,"25/09/2025 12:23:58","filler","train",11481.58,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"270","14139677",14,"25/09/2025 12:24:22","filler","natgeo",23867.88,TRUE,0,0,0,1,0,0,0,0,1,0,NA,0
"271","14139677",15,"25/09/2025 12:24:31","filler","puppy",9114.03999999998,TRUE,0,0,0,0,0,0,0,0,0,1,NA,0
"272","14139677",16,"25/09/2025 12:24:46","filler","beckham",15417.3799999999,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"273","14139678",1,"25/09/2025 12:16:13","filler","starwars",72841.799999994,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"274","14139678",2,"25/09/2025 12:16:25","filler","fish",12195.6,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"275","14139678",3,"25/09/2025 12:16:41","filler","yacht",15312.500000006,TRUE,0,0,0,0,0,1,0,0,1,0,NA,0
"276","14139678",4,"25/09/2025 12:16:51","filler","avocado",10108.5,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"277","14139678",5,"25/09/2025 12:18:26","filler","beckham",95028.9,TRUE,1,0,0,0,0,2,0,0,2,0,NA,0
"278","14139678",6,"25/09/2025 12:19:42","filler","natgeo",75890.7999999941,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"279","14139678",7,"25/09/2025 12:19:49","filler","washpo",7959.70000000001,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"280","14139678",8,"25/09/2025 12:20:18","trees","trees",28674.600000006,TRUE,0,0,0,0,0,1,0,0,1,0,NA,0
"281","14139678",9,"25/09/2025 12:20:21","filler","watch",2720.39999999403,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"282","14139678",10,"25/09/2025 12:20:54","filler","nasa",33351.1999999821,TRUE,0,0,0,0,0,0,0,1,1,0,NA,0
"283","14139678",11,"25/09/2025 12:21:30","filler","jewellery",35715.3999999821,TRUE,0,0,0,0,0,1,0,0,1,0,NA,0
"284","14139678",12,"25/09/2025 12:21:37","filler","pizza",7003.89999998809,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"285","14139678",13,"25/09/2025 12:23:08","filler","swaps",90667.6999999821,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"286","14139678",14,"25/09/2025 12:23:28","filler","puppy",20766.0000000059,TRUE,0,0,0,1,0,0,0,0,1,0,NA,0
"287","14139678",15,"25/09/2025 12:23:36","filler","lyrics",7949.10000000591,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"288","14139678",16,"25/09/2025 12:23:42","filler","train",6087.29999998212,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"289","14139679",1,"25/09/2025 12:14:48","filler","washpo",8611.00000000075,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"290","14139679",2,"25/09/2025 12:14:56","filler","natgeo",7866.9,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"291","14139679",3,"25/09/2025 12:15:06","filler","pizza",10129.7000000007,TRUE,0,0,0,0,0,1,0,0,1,0,NA,0
"292","14139679",4,"25/09/2025 12:15:10","filler","jewellery",4394.89999999925,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"293","14139679",5,"25/09/2025 12:15:16","filler","train",5532.39999999963,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"294","14139679",6,"25/09/2025 12:15:21","filler","nasa",5037,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"295","14139679",7,"25/09/2025 12:15:25","filler","lyrics",4565.6,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"296","14139679",8,"25/09/2025 12:15:43","trees","trees",17806.2999999993,TRUE,0,0,0,0,0,0,0,0,0,1,NA,0
"297","14139679",9,"25/09/2025 12:15:46","filler","fish",2594.89999999963,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"298","14139679",10,"25/09/2025 12:15:52","filler","puppy",6869.80000000037,TRUE,0,0,0,0,1,0,0,0,1,0,NA,0
"299","14139679",11,"25/09/2025 12:15:55","filler","swaps",2583.7,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"300","14139679",12,"25/09/2025 12:16:07","filler","avocado",11943.6999999993,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"301","14139679",13,"25/09/2025 12:16:11","filler","yacht",4316.89999999999,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"302","14139679",14,"25/09/2025 12:16:16","filler","beckham",5083.19999999998,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"303","14139679",15,"25/09/2025 12:16:19","filler","watch",2965.8,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"304","14139679",16,"25/09/2025 12:16:21","filler","starwars",1817.40000000001,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"305","14139680",1,"25/09/2025 12:15:18","filler","pizza",7383,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"306","14139680",2,"25/09/2025 12:15:21","filler","fish",2551,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"307","14139680",3,"25/09/2025 12:15:22","filler","train",1000,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"308","14139680",4,"25/09/2025 12:15:27","filler","lyrics",5217,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"309","14139680",5,"25/09/2025 12:15:28","filler","jewellery",898,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"310","14139680",6,"25/09/2025 12:15:29","filler","yacht",901,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"311","14139680",7,"25/09/2025 12:15:29","filler","nasa",532,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"312","14139680",8,"25/09/2025 12:15:30","trees","trees",434,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"313","14139680",9,"25/09/2025 12:15:31","filler","puppy",1034,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"314","14139680",10,"25/09/2025 12:15:32","filler","starwars",817,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"315","14139680",11,"25/09/2025 12:15:32","filler","natgeo",534,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"316","14139680",12,"25/09/2025 12:15:32","filler","swaps",400,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"317","14139680",13,"25/09/2025 12:15:33","filler","washpo",432,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"318","14139680",14,"25/09/2025 12:15:33","filler","avocado",399,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"319","14139680",15,"25/09/2025 12:15:34","filler","beckham",368,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"320","14139680",16,"25/09/2025 12:15:34","filler","watch",350,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"321","14139681",1,"25/09/2025 12:15:14","filler","washpo",15586.3,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"322","14139681",2,"25/09/2025 12:15:18","filler","train",3591.96,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"323","14139681",3,"25/09/2025 12:15:29","filler","watch",10932.64,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"324","14139681",4,"25/09/2025 12:15:32","filler","puppy",3087.96,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"325","14139681",5,"25/09/2025 12:15:32","filler","pizza",850.019999999997,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"326","14139681",6,"25/09/2025 12:15:34","filler","fish",1187.3,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"327","14139681",7,"25/09/2025 12:15:42","filler","nasa",8797.98,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"328","14139681",8,"25/09/2025 12:15:58","trees","trees",15471.64,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"329","14139681",9,"25/09/2025 12:15:59","filler","avocado",1282.98,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"330","14139681",10,"25/09/2025 12:16:09","filler","lyrics",9400,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"331","14139681",11,"25/09/2025 12:16:40","filler","swaps",31920,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"332","14139681",12,"25/09/2025 12:16:49","filler","yacht",8527.34,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"333","14139681",13,"25/09/2025 12:16:59","filler","natgeo",9952.67999999999,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"334","14139681",14,"25/09/2025 12:17:10","filler","starwars",10605.68,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"335","14139681",15,"25/09/2025 12:17:13","filler","jewellery",3047.67999999999,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"336","14139681",16,"25/09/2025 12:17:15","filler","beckham",2102.35999999999,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"337","14139682",1,"25/09/2025 12:15:03","filler","natgeo",19865.9999999762,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"338","14139682",2,"25/09/2025 12:15:39","filler","washpo",36065.8999999523,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"339","14139682",3,"25/09/2025 12:16:57","filler","nasa",78225.2999999523,TRUE,0,0,0,0,0,0,0,1,1,0,NA,0
"340","14139682",4,"25/09/2025 12:18:15","filler","starwars",77858.0000000477,TRUE,0,0,0,0,1,0,0,0,1,0,NA,0
"341","14139682",5,"25/09/2025 12:18:45","filler","pizza",30195.8000000477,TRUE,0,0,0,1,0,0,0,0,1,0,NA,0
"342","14139682",6,"25/09/2025 12:19:09","filler","watch",23896.7,TRUE,0,0,0,0,0,1,0,0,1,0,NA,0
"343","14139682",7,"25/09/2025 12:20:39","filler","fish",90190.7,TRUE,0,0,0,0,0,1,0,0,1,0,NA,0
"344","14139682",8,"25/09/2025 12:21:46","trees","trees",67035.0999999523,TRUE,0,0,0,0,0,1,0,0,1,0,NA,0
"345","14139682",9,"25/09/2025 12:22:05","filler","jewellery",18855.5999999762,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"346","14139682",10,"25/09/2025 12:22:10","filler","lyrics",4773.70000002382,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"347","14139682",11,"25/09/2025 12:22:33","filler","puppy",23421.3999999523,TRUE,0,0,0,0,1,0,0,0,1,1,NA,0
"348","14139682",12,"25/09/2025 12:22:44","filler","avocado",10791.1999999523,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"349","14139682",13,"25/09/2025 12:23:45","filler","swaps",61137.2000000238,TRUE,0,0,0,0,0,0,0,1,1,0,NA,0
"350","14139682",14,"25/09/2025 12:23:59","filler","train",13700.8999999523,TRUE,0,0,0,0,0,0,0,0,0,1,NA,0
"351","14139682",15,"25/09/2025 12:24:08","filler","yacht",9137.90000002389,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"352","14139682",16,"25/09/2025 12:24:26","filler","beckham",17736.7,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"353","14139683",1,"25/09/2025 12:15:42","filler","fish",47595.5000000715,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"354","14139683",2,"25/09/2025 12:16:06","filler","nasa",24104.7,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"355","14139683",3,"25/09/2025 12:16:12","filler","puppy",5936.60000007153,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"356","14139683",4,"25/09/2025 12:16:37","filler","washpo",25499.0000000954,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"357","14139683",5,"25/09/2025 12:16:50","filler","avocado",12714.4000000477,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"358","14139683",6,"25/09/2025 12:16:58","filler","lyrics",7986.40000004768,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"359","14139683",7,"25/09/2025 12:17:02","filler","train",4048.10000002384,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"360","14139683",8,"25/09/2025 12:17:23","trees","trees",21093.5000000715,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"361","14139683",9,"25/09/2025 12:17:27","filler","watch",3379.60000004768,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"362","14139683",10,"25/09/2025 12:17:33","filler","beckham",6700.60000009538,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"363","14139683",11,"25/09/2025 12:17:37","filler","pizza",3778.60000000001,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"364","14139683",12,"25/09/2025 12:17:43","filler","swaps",5793.9000000477,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"365","14139683",13,"25/09/2025 12:17:48","filler","yacht",5055.30000007153,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"366","14139683",14,"25/09/2025 12:17:54","filler","natgeo",6437.10000000001,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"367","14139683",15,"25/09/2025 12:17:58","filler","jewellery",3522.39999999999,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"368","14139683",16,"25/09/2025 12:18:02","filler","starwars",3675.10000009538,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"369","14139685",1,"25/09/2025 12:16:46","filler","beckham",5694.50000000298,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"370","14139685",2,"25/09/2025 12:17:12","filler","train",25705.600000003,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"371","14139685",3,"25/09/2025 12:17:32","filler","nasa",19604.400000006,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"372","14139685",4,"25/09/2025 12:17:36","filler","pizza",4128.19999999701,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"373","14139685",5,"25/09/2025 12:17:40","filler","fish",4744.29999999702,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"374","14139685",6,"25/09/2025 12:17:48","filler","jewellery",7310.80000000595,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"375","14139685",7,"25/09/2025 12:17:50","filler","puppy",2830.00000000597,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"376","14139685",8,"25/09/2025 12:17:56","trees","trees",5096.50000000893,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"377","14139685",9,"25/09/2025 12:17:59","filler","lyrics",3281.60000000894,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"378","14139685",10,"25/09/2025 12:18:01","filler","watch",1946.10000000001,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"379","14139685",11,"25/09/2025 12:18:03","filler","avocado",2160.90000000894,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"380","14139685",12,"25/09/2025 12:18:20","filler","starwars",17075.100000003,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"381","14139685",13,"25/09/2025 12:19:03","filler","swaps",42879.699999997,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"382","14139685",14,"25/09/2025 12:19:18","filler","washpo",15422.9,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"383","14139685",15,"25/09/2025 12:19:26","filler","yacht",8136.20000000001,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"384","14139685",16,"25/09/2025 12:19:28","filler","natgeo",1809.70000000001,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"385","14139688",1,"25/09/2025 12:15:46","filler","fish",9484.59999999981,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"386","14139688",2,"25/09/2025 12:15:57","filler","natgeo",10746.4,TRUE,0,0,0,1,0,0,0,0,1,0,NA,0
"387","14139688",3,"25/09/2025 12:16:05","filler","puppy",8395.40000000056,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"388","14139688",4,"25/09/2025 12:16:10","filler","watch",5188.3,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"389","14139688",5,"25/09/2025 12:16:20","filler","lyrics",9415.20000000056,TRUE,0,0,0,0,0,1,0,0,1,0,NA,0
"390","14139688",6,"25/09/2025 12:16:36","filler","avocado",16808.9000000006,TRUE,0,0,0,1,0,0,0,0,1,0,NA,0
"391","14139688",7,"25/09/2025 12:16:44","filler","swaps",7797.80000000037,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"392","14139688",8,"25/09/2025 12:16:46","trees","trees",2195.70000000019,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"393","14139688",9,"25/09/2025 12:16:51","filler","washpo",4354.60000000018,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"394","14139688",10,"25/09/2025 12:16:59","filler","train",8079.40000000056,TRUE,0,0,0,0,1,0,0,0,1,0,NA,0
"395","14139688",11,"25/09/2025 12:17:02","filler","nasa",2886.00000000038,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"396","14139688",12,"25/09/2025 12:17:04","filler","starwars",2228.90000000018,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"397","14139688",13,"25/09/2025 12:17:10","filler","jewellery",5941.09999999982,TRUE,0,0,0,0,0,1,0,0,1,0,NA,0
"398","14139688",14,"25/09/2025 12:17:17","filler","pizza",6821.60000000018,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"399","14139688",15,"25/09/2025 12:17:28","filler","beckham",11016.9000000004,TRUE,0,0,0,1,0,0,0,0,1,0,NA,0
"400","14139688",16,"25/09/2025 12:17:29","filler","yacht",1805.29999999981,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"401","14139689",1,"25/09/2025 12:23:54","filler","swaps",111618.18,FALSE,0,0,0,0,0,1,0,0,1,0,NA,0
"402","14139689",2,"25/09/2025 12:25:00","filler","washpo",65165.42,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"403","14139689",3,"25/09/2025 12:25:35","filler","avocado",35210.18,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"404","14139689",4,"25/09/2025 12:25:58","filler","train",23561.28,TRUE,0,0,0,0,0,0,0,0,0,1,NA,0
"405","14139689",5,"25/09/2025 12:26:02","filler","puppy",3417,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"406","14139689",6,"25/09/2025 12:26:48","filler","natgeo",46127.42,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"407","14139689",7,"25/09/2025 12:28:01","filler","nasa",73326.88,TRUE,0,0,0,0,0,1,0,0,1,0,NA,0
"408","14139689",8,"25/09/2025 12:29:19","trees","trees",77421.42,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"409","14139689",9,"25/09/2025 12:31:23","filler","starwars",124093.36,FALSE,0,0,0,0,0,1,0,0,1,0,NA,0
"410","14139689",10,"25/09/2025 12:31:27","filler","pizza",4620.20000000007,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
"411","14139689",11,"25/09/2025 12:32:03","filler","lyrics",35944.0800000001,TRUE,0,0,0,0,0,0,0,0,0,0,NA,0
