Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,Page,Page ID,Page Counter,Question,Response Type,Key,Response,Tag,OptionOrder,Object Name,Object Number,Object ID
1,1758798806344,25/09/2025 11:13:26,1758798806344,1,25/09/2025 12:13:26,239176,3,questionnaire-nlz5,,49415459,BLINDED,14139661,,complete,,68d523c37e6f176e3497efe8,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x754,,,0,Demographics,5,,,,,info,,BEGIN,,,,,
2,1758798806441,25/09/2025 11:13:26,1758798806441,1,25/09/2025 12:13:26,239176,3,questionnaire-nlz5,,49415459,BLINDED,14139661,,complete,,68d523c37e6f176e3497efe8,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x754,,,0,Demographics,5,Page 1,km46lf,1,,info,,18,,,age,1,object-2
3,1758798806447,25/09/2025 11:13:26,1758798806447,1,25/09/2025 12:13:26,239176,3,questionnaire-nlz5,,49415459,BLINDED,14139661,,complete,,68d523c37e6f176e3497efe8,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x754,,,0,Demographics,5,Page 1,km46lf,1,,info,,0,,,live_dist,3,object-6
4,1758798806450,25/09/2025 11:13:26,1758798806450,1,25/09/2025 12:13:26,239176,3,questionnaire-nlz5,,49415459,BLINDED,14139661,,complete,,68d523c37e6f176e3497efe8,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x754,,,0,Demographics,5,Page 1,km46lf,1,,info,,1,,,live_time,4,object-7
26,1758798835620,25/09/2025 11:13:55,1758798835620,1,25/09/2025 12:13:55,239176,3,questionnaire-nlz5,,49415459,BLINDED,14139661,,complete,,68d523c37e6f176e3497efe8,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x754,,,0,Demographics,5,Page 1,km46lf,1,How many years old are you?,response,value,38,,,age,1,object-2
27,1758798835620,25/09/2025 11:13:55,1758798835620,1,25/09/2025 12:13:55,239176,3,questionnaire-nlz5,,49415459,BLINDED,14139661,,complete,,68d523c37e6f176e3497efe8,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x754,,,0,Demographics,5,Page 1,km46lf,1,Are you,response,value,Male,,Male|Female|You would rather not say,gender,2,object-4
28,1758798835620,25/09/2025 11:13:55,1758798835620,1,25/09/2025 12:13:55,239176,3,questionnaire-nlz5,,49415459,BLINDED,14139661,,complete,,68d523c37e6f176e3497efe8,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x754,,,0,Demographics,5,Page 1,km46lf,1,Are you,response,quantised,1,,Male|Female|You would rather not say,gender,2,object-4
29,1758798835621,25/09/2025 11:13:55,1758798835621,1,25/09/2025 12:13:55,239176,3,questionnaire-nlz5,,49415459,BLINDED,14139661,,complete,,68d523c37e6f176e3497efe8,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x754,,,0,Demographics,5,Page 1,km46lf,1,Roughly how many miles do you live from a city centre?,response,value,4,,,live_dist,3,object-6
30,1758798835621,25/09/2025 11:13:55,1758798835621,1,25/09/2025 12:13:55,239176,3,questionnaire-nlz5,,49415459,BLINDED,14139661,,complete,,68d523c37e6f176e3497efe8,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x754,,,0,Demographics,5,Page 1,km46lf,1,How long have you been a resident in your local area in year?,response,value,4,,,live_time,4,object-7
31,1758798835621,25/09/2025 11:13:55,1758798835621,1,25/09/2025 12:13:55,239176,3,questionnaire-nlz5,,49415459,BLINDED,14139661,,complete,,68d523c37e6f176e3497efe8,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x754,,,0,Demographics,5,Page 1,km46lf,1,What is your approximate household income?,response,value,"£31,000 to £60,000",,,income,5,object-8
32,1758798835622,25/09/2025 11:13:55,1758798835622,1,25/09/2025 12:13:55,239176,3,questionnaire-nlz5,,49415459,BLINDED,14139661,,complete,,68d523c37e6f176e3497efe8,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x754,,,0,Demographics,5,Page 1,km46lf,1,What is your approximate household income?,response,quantised,2,,,income,5,object-8
33,1758798835622,25/09/2025 11:13:55,1758798835622,1,25/09/2025 12:13:55,239176,3,questionnaire-nlz5,,49415459,BLINDED,14139661,,complete,,68d523c37e6f176e3497efe8,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x754,,,0,Demographics,5,Page 1,km46lf,1,Which of these messaging or social media platforms do you regularly use?,response,TikTik,0,,TikTik|Snapchat|Facebook|Instagram|YouTube|Twitter|Discord|Bluesky|LinkedNn|WeChat|Whatsapp,socialmed_platform,6,object-9
34,1758798835622,25/09/2025 11:13:55,1758798835622,1,25/09/2025 12:13:55,239176,3,questionnaire-nlz5,,49415459,BLINDED,14139661,,complete,,68d523c37e6f176e3497efe8,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x754,,,0,Demographics,5,Page 1,km46lf,1,Which of these messaging or social media platforms do you regularly use?,response,Snapchat,0,,TikTik|Snapchat|Facebook|Instagram|YouTube|Twitter|Discord|Bluesky|LinkedNn|WeChat|Whatsapp,socialmed_platform,6,object-9
35,1758798835623,25/09/2025 11:13:55,1758798835623,1,25/09/2025 12:13:55,239176,3,questionnaire-nlz5,,49415459,BLINDED,14139661,,complete,,68d523c37e6f176e3497efe8,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x754,,,0,Demographics,5,Page 1,km46lf,1,Which of these messaging or social media platforms do you regularly use?,response,Facebook,0,,TikTik|Snapchat|Facebook|Instagram|YouTube|Twitter|Discord|Bluesky|LinkedNn|WeChat|Whatsapp,socialmed_platform,6,object-9
36,1758798835623,25/09/2025 11:13:55,1758798835623,1,25/09/2025 12:13:55,239176,3,questionnaire-nlz5,,49415459,BLINDED,14139661,,complete,,68d523c37e6f176e3497efe8,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x754,,,0,Demographics,5,Page 1,km46lf,1,Which of these messaging or social media platforms do you regularly use?,response,Instagram,1,,TikTik|Snapchat|Facebook|Instagram|YouTube|Twitter|Discord|Bluesky|LinkedNn|WeChat|Whatsapp,socialmed_platform,6,object-9
37,1758798835623,25/09/2025 11:13:55,1758798835623,1,25/09/2025 12:13:55,239176,3,questionnaire-nlz5,,49415459,BLINDED,14139661,,complete,,68d523c37e6f176e3497efe8,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x754,,,0,Demographics,5,Page 1,km46lf,1,Which of these messaging or social media platforms do you regularly use?,response,YouTube,0,,TikTik|Snapchat|Facebook|Instagram|YouTube|Twitter|Discord|Bluesky|LinkedNn|WeChat|Whatsapp,socialmed_platform,6,object-9
38,1758798835624,25/09/2025 11:13:55,1758798835624,1,25/09/2025 12:13:55,239176,3,questionnaire-nlz5,,49415459,BLINDED,14139661,,complete,,68d523c37e6f176e3497efe8,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x754,,,0,Demographics,5,Page 1,km46lf,1,Which of these messaging or social media platforms do you regularly use?,response,Twitter,0,,TikTik|Snapchat|Facebook|Instagram|YouTube|Twitter|Discord|Bluesky|LinkedNn|WeChat|Whatsapp,socialmed_platform,6,object-9
39,1758798835624,25/09/2025 11:13:55,1758798835624,1,25/09/2025 12:13:55,239176,3,questionnaire-nlz5,,49415459,BLINDED,14139661,,complete,,68d523c37e6f176e3497efe8,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x754,,,0,Demographics,5,Page 1,km46lf,1,Which of these messaging or social media platforms do you regularly use?,response,Discord,0,,TikTik|Snapchat|Facebook|Instagram|YouTube|Twitter|Discord|Bluesky|LinkedNn|WeChat|Whatsapp,socialmed_platform,6,object-9
40,1758798835625,25/09/2025 11:13:55,1758798835625,1,25/09/2025 12:13:55,239176,3,questionnaire-nlz5,,49415459,BLINDED,14139661,,complete,,68d523c37e6f176e3497efe8,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x754,,,0,Demographics,5,Page 1,km46lf,1,Which of these messaging or social media platforms do you regularly use?,response,Bluesky,0,,TikTik|Snapchat|Facebook|Instagram|YouTube|Twitter|Discord|Bluesky|LinkedNn|WeChat|Whatsapp,socialmed_platform,6,object-9
41,1758798835625,25/09/2025 11:13:55,1758798835625,1,25/09/2025 12:13:55,239176,3,questionnaire-nlz5,,49415459,BLINDED,14139661,,complete,,68d523c37e6f176e3497efe8,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x754,,,0,Demographics,5,Page 1,km46lf,1,Which of these messaging or social media platforms do you regularly use?,response,LinkedNn,0,,TikTik|Snapchat|Facebook|Instagram|YouTube|Twitter|Discord|Bluesky|LinkedNn|WeChat|Whatsapp,socialmed_platform,6,object-9
42,1758798835626,25/09/2025 11:13:55,1758798835626,1,25/09/2025 12:13:55,239176,3,questionnaire-nlz5,,49415459,BLINDED,14139661,,complete,,68d523c37e6f176e3497efe8,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x754,,,0,Demographics,5,Page 1,km46lf,1,Which of these messaging or social media platforms do you regularly use?,response,WeChat,0,,TikTik|Snapchat|Facebook|Instagram|YouTube|Twitter|Discord|Bluesky|LinkedNn|WeChat|Whatsapp,socialmed_platform,6,object-9
43,1758798835626,25/09/2025 11:13:55,1758798835626,1,25/09/2025 12:13:55,239176,3,questionnaire-nlz5,,49415459,BLINDED,14139661,,complete,,68d523c37e6f176e3497efe8,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x754,,,0,Demographics,5,Page 1,km46lf,1,Which of these messaging or social media platforms do you regularly use?,response,Whatsapp,0,,TikTik|Snapchat|Facebook|Instagram|YouTube|Twitter|Discord|Bluesky|LinkedNn|WeChat|Whatsapp,socialmed_platform,6,object-9
44,1758798835626,25/09/2025 11:13:55,1758798835626,1,25/09/2025 12:13:55,239176,3,questionnaire-nlz5,,49415459,BLINDED,14139661,,complete,,68d523c37e6f176e3497efe8,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x754,,,0,Demographics,5,Page 1,km46lf,1,"How much time a day, roughly, do you spend on social media?",response,value,10-30 mins ,,,socialmed_time,7,object-11
45,1758798835627,25/09/2025 11:13:55,1758798835627,1,25/09/2025 12:13:55,239176,3,questionnaire-nlz5,,49415459,BLINDED,14139661,,complete,,68d523c37e6f176e3497efe8,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x754,,,0,Demographics,5,Page 1,km46lf,1,"How much time a day, roughly, do you spend on social media?",response,quantised,3,,,socialmed_time,7,object-11
46,1758798835628,25/09/2025 11:13:55,1758798835628,1,25/09/2025 12:13:55,239176,3,questionnaire-nlz5,,49415459,BLINDED,14139661,,complete,,68d523c37e6f176e3497efe8,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x754,,,0,Demographics,5,,,,,info,,END,29149,,,,
1,1758798900268,25/09/2025 11:15:00,1758798900268,1,25/09/2025 12:15:00,239176,3,questionnaire-nlz5,,49415468,BLINDED,14139662,,complete,,68d523c7a0bac7cdca50a3d0,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,2560x1440,2046x1300,,,0,Demographics,5,,,,,info,,BEGIN,,,,,
2,1758798900310,25/09/2025 11:15:00,1758798900310,1,25/09/2025 12:15:00,239176,3,questionnaire-nlz5,,49415468,BLINDED,14139662,,complete,,68d523c7a0bac7cdca50a3d0,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,2560x1440,2046x1300,,,0,Demographics,5,Page 1,km46lf,1,,info,,18,,,age,1,object-2
3,1758798900313,25/09/2025 11:15:00,1758798900313,1,25/09/2025 12:15:00,239176,3,questionnaire-nlz5,,49415468,BLINDED,14139662,,complete,,68d523c7a0bac7cdca50a3d0,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,2560x1440,2046x1300,,,0,Demographics,5,Page 1,km46lf,1,,info,,0,,,live_dist,3,object-6
4,1758798900314,25/09/2025 11:15:00,1758798900314,1,25/09/2025 12:15:00,239176,3,questionnaire-nlz5,,49415468,BLINDED,14139662,,complete,,68d523c7a0bac7cdca50a3d0,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,2560x1440,2046x1300,,,0,Demographics,5,Page 1,km46lf,1,,info,,1,,,live_time,4,object-7
26,1758798995209,25/09/2025 11:16:35,1758798995209,1,25/09/2025 12:16:35,239176,3,questionnaire-nlz5,,49415468,BLINDED,14139662,,complete,,68d523c7a0bac7cdca50a3d0,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,2560x1440,2046x1300,,,0,Demographics,5,Page 1,km46lf,1,How many years old are you?,response,value,44,,,age,1,object-2
27,1758798995210,25/09/2025 11:16:35,1758798995210,1,25/09/2025 12:16:35,239176,3,questionnaire-nlz5,,49415468,BLINDED,14139662,,complete,,68d523c7a0bac7cdca50a3d0,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,2560x1440,2046x1300,,,0,Demographics,5,Page 1,km46lf,1,Are you,response,value,Female,,Male|Female|You would rather not say,gender,2,object-4
28,1758798995210,25/09/2025 11:16:35,1758798995210,1,25/09/2025 12:16:35,239176,3,questionnaire-nlz5,,49415468,BLINDED,14139662,,complete,,68d523c7a0bac7cdca50a3d0,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,2560x1440,2046x1300,,,0,Demographics,5,Page 1,km46lf,1,Are you,response,quantised,2,,Male|Female|You would rather not say,gender,2,object-4
29,1758798995210,25/09/2025 11:16:35,1758798995210,1,25/09/2025 12:16:35,239176,3,questionnaire-nlz5,,49415468,BLINDED,14139662,,complete,,68d523c7a0bac7cdca50a3d0,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,2560x1440,2046x1300,,,0,Demographics,5,Page 1,km46lf,1,Roughly how many miles do you live from a city centre?,response,value,20,,,live_dist,3,object-6
30,1758798995210,25/09/2025 11:16:35,1758798995210,1,25/09/2025 12:16:35,239176,3,questionnaire-nlz5,,49415468,BLINDED,14139662,,complete,,68d523c7a0bac7cdca50a3d0,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,2560x1440,2046x1300,,,0,Demographics,5,Page 1,km46lf,1,How long have you been a resident in your local area in year?,response,value,3,,,live_time,4,object-7
31,1758798995210,25/09/2025 11:16:35,1758798995210,1,25/09/2025 12:16:35,239176,3,questionnaire-nlz5,,49415468,BLINDED,14139662,,complete,,68d523c7a0bac7cdca50a3d0,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,2560x1440,2046x1300,,,0,Demographics,5,Page 1,km46lf,1,What is your approximate household income?,response,value,"£31,000 to £60,000",,,income,5,object-8
32,1758798995211,25/09/2025 11:16:35,1758798995211,1,25/09/2025 12:16:35,239176,3,questionnaire-nlz5,,49415468,BLINDED,14139662,,complete,,68d523c7a0bac7cdca50a3d0,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,2560x1440,2046x1300,,,0,Demographics,5,Page 1,km46lf,1,What is your approximate household income?,response,quantised,2,,,income,5,object-8
33,1758798995211,25/09/2025 11:16:35,1758798995211,1,25/09/2025 12:16:35,239176,3,questionnaire-nlz5,,49415468,BLINDED,14139662,,complete,,68d523c7a0bac7cdca50a3d0,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,2560x1440,2046x1300,,,0,Demographics,5,Page 1,km46lf,1,Which of these messaging or social media platforms do you regularly use?,response,Whatsapp,1,,Whatsapp|Snapchat|YouTube|LinkedNn|Instagram|Twitter|Discord|TikTik|Facebook|WeChat|Bluesky,socialmed_platform,6,object-9
34,1758798995211,25/09/2025 11:16:35,1758798995211,1,25/09/2025 12:16:35,239176,3,questionnaire-nlz5,,49415468,BLINDED,14139662,,complete,,68d523c7a0bac7cdca50a3d0,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,2560x1440,2046x1300,,,0,Demographics,5,Page 1,km46lf,1,Which of these messaging or social media platforms do you regularly use?,response,Snapchat,0,,Whatsapp|Snapchat|YouTube|LinkedNn|Instagram|Twitter|Discord|TikTik|Facebook|WeChat|Bluesky,socialmed_platform,6,object-9
35,1758798995212,25/09/2025 11:16:35,1758798995212,1,25/09/2025 12:16:35,239176,3,questionnaire-nlz5,,49415468,BLINDED,14139662,,complete,,68d523c7a0bac7cdca50a3d0,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,2560x1440,2046x1300,,,0,Demographics,5,Page 1,km46lf,1,Which of these messaging or social media platforms do you regularly use?,response,YouTube,0,,Whatsapp|Snapchat|YouTube|LinkedNn|Instagram|Twitter|Discord|TikTik|Facebook|WeChat|Bluesky,socialmed_platform,6,object-9
36,1758798995212,25/09/2025 11:16:35,1758798995212,1,25/09/2025 12:16:35,239176,3,questionnaire-nlz5,,49415468,BLINDED,14139662,,complete,,68d523c7a0bac7cdca50a3d0,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,2560x1440,2046x1300,,,0,Demographics,5,Page 1,km46lf,1,Which of these messaging or social media platforms do you regularly use?,response,LinkedNn,0,,Whatsapp|Snapchat|YouTube|LinkedNn|Instagram|Twitter|Discord|TikTik|Facebook|WeChat|Bluesky,socialmed_platform,6,object-9
37,1758798995212,25/09/2025 11:16:35,1758798995212,1,25/09/2025 12:16:35,239176,3,questionnaire-nlz5,,49415468,BLINDED,14139662,,complete,,68d523c7a0bac7cdca50a3d0,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,2560x1440,2046x1300,,,0,Demographics,5,Page 1,km46lf,1,Which of these messaging or social media platforms do you regularly use?,response,Instagram,1,,Whatsapp|Snapchat|YouTube|LinkedNn|Instagram|Twitter|Discord|TikTik|Facebook|WeChat|Bluesky,socialmed_platform,6,object-9
38,1758798995213,25/09/2025 11:16:35,1758798995213,1,25/09/2025 12:16:35,239176,3,questionnaire-nlz5,,49415468,BLINDED,14139662,,complete,,68d523c7a0bac7cdca50a3d0,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,2560x1440,2046x1300,,,0,Demographics,5,Page 1,km46lf,1,Which of these messaging or social media platforms do you regularly use?,response,Twitter,0,,Whatsapp|Snapchat|YouTube|LinkedNn|Instagram|Twitter|Discord|TikTik|Facebook|WeChat|Bluesky,socialmed_platform,6,object-9
39,1758798995213,25/09/2025 11:16:35,1758798995213,1,25/09/2025 12:16:35,239176,3,questionnaire-nlz5,,49415468,BLINDED,14139662,,complete,,68d523c7a0bac7cdca50a3d0,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,2560x1440,2046x1300,,,0,Demographics,5,Page 1,km46lf,1,Which of these messaging or social media platforms do you regularly use?,response,Discord,0,,Whatsapp|Snapchat|YouTube|LinkedNn|Instagram|Twitter|Discord|TikTik|Facebook|WeChat|Bluesky,socialmed_platform,6,object-9
40,1758798995213,25/09/2025 11:16:35,1758798995213,1,25/09/2025 12:16:35,239176,3,questionnaire-nlz5,,49415468,BLINDED,14139662,,complete,,68d523c7a0bac7cdca50a3d0,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,2560x1440,2046x1300,,,0,Demographics,5,Page 1,km46lf,1,Which of these messaging or social media platforms do you regularly use?,response,TikTik,0,,Whatsapp|Snapchat|YouTube|LinkedNn|Instagram|Twitter|Discord|TikTik|Facebook|WeChat|Bluesky,socialmed_platform,6,object-9
41,1758798995214,25/09/2025 11:16:35,1758798995214,1,25/09/2025 12:16:35,239176,3,questionnaire-nlz5,,49415468,BLINDED,14139662,,complete,,68d523c7a0bac7cdca50a3d0,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,2560x1440,2046x1300,,,0,Demographics,5,Page 1,km46lf,1,Which of these messaging or social media platforms do you regularly use?,response,Facebook,1,,Whatsapp|Snapchat|YouTube|LinkedNn|Instagram|Twitter|Discord|TikTik|Facebook|WeChat|Bluesky,socialmed_platform,6,object-9
42,1758798995214,25/09/2025 11:16:35,1758798995214,1,25/09/2025 12:16:35,239176,3,questionnaire-nlz5,,49415468,BLINDED,14139662,,complete,,68d523c7a0bac7cdca50a3d0,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,2560x1440,2046x1300,,,0,Demographics,5,Page 1,km46lf,1,Which of these messaging or social media platforms do you regularly use?,response,WeChat,0,,Whatsapp|Snapchat|YouTube|LinkedNn|Instagram|Twitter|Discord|TikTik|Facebook|WeChat|Bluesky,socialmed_platform,6,object-9
43,1758798995214,25/09/2025 11:16:35,1758798995214,1,25/09/2025 12:16:35,239176,3,questionnaire-nlz5,,49415468,BLINDED,14139662,,complete,,68d523c7a0bac7cdca50a3d0,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,2560x1440,2046x1300,,,0,Demographics,5,Page 1,km46lf,1,Which of these messaging or social media platforms do you regularly use?,response,Bluesky,0,,Whatsapp|Snapchat|YouTube|LinkedNn|Instagram|Twitter|Discord|TikTik|Facebook|WeChat|Bluesky,socialmed_platform,6,object-9
44,1758798995215,25/09/2025 11:16:35,1758798995215,1,25/09/2025 12:16:35,239176,3,questionnaire-nlz5,,49415468,BLINDED,14139662,,complete,,68d523c7a0bac7cdca50a3d0,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,2560x1440,2046x1300,,,0,Demographics,5,Page 1,km46lf,1,"How much time a day, roughly, do you spend on social media?",response,value,1 - 2 hours,,,socialmed_time,7,object-11
45,1758798995215,25/09/2025 11:16:35,1758798995215,1,25/09/2025 12:16:35,239176,3,questionnaire-nlz5,,49415468,BLINDED,14139662,,complete,,68d523c7a0bac7cdca50a3d0,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,2560x1440,2046x1300,,,0,Demographics,5,Page 1,km46lf,1,"How much time a day, roughly, do you spend on social media?",response,quantised,5,,,socialmed_time,7,object-11
46,1758798995215,25/09/2025 11:16:35,1758798995215,1,25/09/2025 12:16:35,239176,3,questionnaire-nlz5,,49415468,BLINDED,14139662,,complete,,68d523c7a0bac7cdca50a3d0,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,2560x1440,2046x1300,,,0,Demographics,5,,,,,info,,END,94892,,,,
1,1758798888961,25/09/2025 11:14:48,1758798888961,1,25/09/2025 12:14:48,239176,3,questionnaire-nlz5,,49415568,BLINDED,14139663,,complete,,68d523c8f6269da98d04e543,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 140.0.0.0,1920x1080,1324x830,,,0,Demographics,5,,,,,info,,BEGIN,,,,,
2,1758798889006,25/09/2025 11:14:49,1758798889006,1,25/09/2025 12:14:49,239176,3,questionnaire-nlz5,,49415568,BLINDED,14139663,,complete,,68d523c8f6269da98d04e543,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 140.0.0.0,1920x1080,1324x830,,,0,Demographics,5,Page 1,km46lf,1,,info,,18,,,age,1,object-2
3,1758798889008,25/09/2025 11:14:49,1758798889008,1,25/09/2025 12:14:49,239176,3,questionnaire-nlz5,,49415568,BLINDED,14139663,,complete,,68d523c8f6269da98d04e543,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 140.0.0.0,1920x1080,1324x830,,,0,Demographics,5,Page 1,km46lf,1,,info,,0,,,live_dist,3,object-6
4,1758798889008,25/09/2025 11:14:49,1758798889008,1,25/09/2025 12:14:49,239176,3,questionnaire-nlz5,,49415568,BLINDED,14139663,,complete,,68d523c8f6269da98d04e543,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 140.0.0.0,1920x1080,1324x830,,,0,Demographics,5,Page 1,km46lf,1,,info,,1,,,live_time,4,object-7
26,1758798944864,25/09/2025 11:15:44,1758798944864,1,25/09/2025 12:15:44,239176,3,questionnaire-nlz5,,49415568,BLINDED,14139663,,complete,,68d523c8f6269da98d04e543,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 140.0.0.0,1920x1080,1324x830,,,0,Demographics,5,Page 1,km46lf,1,How many years old are you?,response,value,66,,,age,1,object-2
27,1758798944864,25/09/2025 11:15:44,1758798944864,1,25/09/2025 12:15:44,239176,3,questionnaire-nlz5,,49415568,BLINDED,14139663,,complete,,68d523c8f6269da98d04e543,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 140.0.0.0,1920x1080,1324x830,,,0,Demographics,5,Page 1,km46lf,1,Are you,response,value,Female,,Male|Female|You would rather not say,gender,2,object-4
28,1758798944865,25/09/2025 11:15:44,1758798944865,1,25/09/2025 12:15:44,239176,3,questionnaire-nlz5,,49415568,BLINDED,14139663,,complete,,68d523c8f6269da98d04e543,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 140.0.0.0,1920x1080,1324x830,,,0,Demographics,5,Page 1,km46lf,1,Are you,response,quantised,2,,Male|Female|You would rather not say,gender,2,object-4
29,1758798944865,25/09/2025 11:15:44,1758798944865,1,25/09/2025 12:15:44,239176,3,questionnaire-nlz5,,49415568,BLINDED,14139663,,complete,,68d523c8f6269da98d04e543,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 140.0.0.0,1920x1080,1324x830,,,0,Demographics,5,Page 1,km46lf,1,Roughly how many miles do you live from a city centre?,response,value,3,,,live_dist,3,object-6
30,1758798944865,25/09/2025 11:15:44,1758798944865,1,25/09/2025 12:15:44,239176,3,questionnaire-nlz5,,49415568,BLINDED,14139663,,complete,,68d523c8f6269da98d04e543,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 140.0.0.0,1920x1080,1324x830,,,0,Demographics,5,Page 1,km46lf,1,How long have you been a resident in your local area in year?,response,value,40,,,live_time,4,object-7
31,1758798944865,25/09/2025 11:15:44,1758798944865,1,25/09/2025 12:15:44,239176,3,questionnaire-nlz5,,49415568,BLINDED,14139663,,complete,,68d523c8f6269da98d04e543,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 140.0.0.0,1920x1080,1324x830,,,0,Demographics,5,Page 1,km46lf,1,What is your approximate household income?,response,value,"£0 to £30,000",,,income,5,object-8
32,1758798944866,25/09/2025 11:15:44,1758798944866,1,25/09/2025 12:15:44,239176,3,questionnaire-nlz5,,49415568,BLINDED,14139663,,complete,,68d523c8f6269da98d04e543,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 140.0.0.0,1920x1080,1324x830,,,0,Demographics,5,Page 1,km46lf,1,What is your approximate household income?,response,quantised,1,,,income,5,object-8
33,1758798944866,25/09/2025 11:15:44,1758798944866,1,25/09/2025 12:15:44,239176,3,questionnaire-nlz5,,49415568,BLINDED,14139663,,complete,,68d523c8f6269da98d04e543,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 140.0.0.0,1920x1080,1324x830,,,0,Demographics,5,Page 1,km46lf,1,Which of these messaging or social media platforms do you regularly use?,response,WeChat,0,,WeChat|Twitter|YouTube|Snapchat|Discord|Bluesky|LinkedNn|Facebook|TikTik|Whatsapp|Instagram,socialmed_platform,6,object-9
